"년도","월","회원타입","건수","현년 전기사용량","전년 전기사용량","전전년 전기사용량","토탈 전기 증감량","토탈 전기탄소 증감량","현년 가스사용량","전년 가스사용량","전전년 가스사용량","토탈 가스 증감량","토탈 가스탄소 증감량","현년 수도사용량","전년 수도사용량","전전년 수도사용량","토탈 수도 증감량","토탈 수도탄소 증감량","현년 지역난방 사용량","전년 지역난방 사용량","전전년 지역난방 사용량","토탈 지역난방 증감량","토탈 지역난방탄소 증감량","등록일"
"2021","12","공동주택관리소","3501","481227337","494215152","469570861","-665669.5","-282243.868","10457211","10584353","10491818","-80874.5","-181158.88","19978994.4","20666572.2","19739117.1","-223850.25","-74318.283","0","0","0","0","0","2022-03-07 11:04:31.0"
"2021","12","공공기관","2335","145729137","144230521","149736997","-1254622","-531959.728","4486243","4351587","4735268","-57184.5","-128093.28","676279.8","682691.6","965591.4","-147861.7","-49090.0844","0","0","0","0","0","2022-03-07 11:04:31.0"
"2021","12","개인","1157895","265314948","275814184","260871005","-3027646.5","-1283722.116","54651317","55526897","54320241","-272252","-609844.48","14873728.5","15527675.6","14948982.968","-364600.784","-121047.460288","25989752.285","27181846.534","24476138.811","160759.6125","939788.86566896","2022-03-07 11:04:31.0"
"2021","11","학교","6599","110016439","103690007","107321182","4510844.5","1912598.068","3394668","3276235","3365467","73817","165350.08","1701802","1568861.2","2135695.8","-150476.5","-49958.198","15278.609","14615.691","13785.282","1078.1225","2130.965606","2022-02-01 04:12:03.0"
"2021","11","종교단체","798","5145349","5067891","5584690","-180941.5","-76719.196","176553","183014","208101","-19004.5","-42570.08","35180","34899","56387","-10463","-3473.716","0","0","0","0","0","2022-02-01 04:12:03.0"
"2021","11","소상공인","46142","77915563","78039719","80870177","-1539385","-652699.24","2201378","2274431","2413069","-142372","-318913.28","1360195.4","1357909.6","1597073.5","-117296.15","-38942.3218","954.14","1443.82","1255.41","-395.475","-324.779012","2022-02-01 04:12:03.0"
"2021","11","기업","18679","522160310","514641208","533844963","-2082775.5","-883096.812","21252620","18177762","19369878","2478800","5552512","4074491.6","3968477.8","4837884","-328689.3","-109124.8476","0","0","0","0","0","2022-02-01 04:12:03.0"
"2021","11","공동주택관리소","3499","458598324","460087995","443221804","6943424.5","2944011.988","5725350","6053128","5008413","194579.5","435858.08","19804869.2","20482161","19301257.5","-86840.05","-28830.8966","0","0","0","0","0","2022-02-01 04:12:03.0"
"2021","11","공공기관","2335","131653187","130233624","134382473","-654861.5","-277661.276","3007577","2615055","2790362","304868.5","682905.44","990287.6","940077.4","1344919.6","-152210.9","-50534.0188","0","0","0","0","0","2022-02-01 04:12:03.0"
"2021","11","개인","1155894","255516339","257225547","247608680","3099225.5","1314071.612","28571168","30413890","24775634","976406","2187149.44","14975050.4","15233915.5","14872968.068","-78391.384","-26025.939488","13463697.643","13217634.953","15510502.4","-900371.0335","-536406.65809452","2022-02-01 04:12:03.0"
"2021","10","학교","6593","95275372","82887089","102368949","2647353","1122477.672","2172140","1840689","2541778","-19093.5","-42769.44","1740005.2","1619110.6","2066626.4","-102863.3","-34150.6156","4909.064","5317.562","4036.343","232.1115","1557.662306","2022-01-01 04:12:21.0"
"2021","10","종교단체","797","5043007","4509709","5812059","-117877","-49979.848","155891","134975","181021","-2107","-4719.68","38278","38282","64619","-13172.5","-4373.27","0","0","0","0","0","2022-01-01 04:12:21.0"
"2021","10","소상공인","46074","81198682","75480367","85022638","947179.5","401604.108","1757702","1780102","2016562","-140630","-315011.2","1548236.4","1545853.6","1792810","-121095.4","-40203.6728","424.02","439.02","185.02","112","226.99116","2022-01-01 04:12:21.0"
"2021","10","기업","18673","550770544","518622718","573259695","4829337.5","2047639.1","16977125","17150290","18065548","-630794","-1412978.56","4561726.6","4501508","5606986.2","-492520.5","-163516.806","0","0","0","0","0","2022-01-01 04:12:21.0"
"2021","10","공동주택관리소","3499","450302939","442725566","432692110","12594101","5339898.824","2633591","2912797","2514019","-79817","-178790.08","20887230","21246581.1","20369405.8","79236.55","26306.5346","0","0","0","0","0","2022-01-01 04:12:21.0"
"2021","10","공공기관","2334","138988023","125545572","140009649","6210412.5","2633214.9","2132888","1748065","2091671","213020","477164.8","831494.6","780046.6","1145158.2","-131107.8","-43527.7896","0","0","0","0","0","2022-01-01 04:12:21.0"
"2021","10","개인","1152812","253845816","249221128","243481160","7494672","3177740.928","13840155","16448414","11779307","-273705.5","-613100.32","15930639.8","16007012.1","15574417.8","139924.85","46455.0502","4220985.501","4693391.95","3483404.77","132587.141","72162.37308088","2022-01-01 04:12:21.0"
"2021","09","학교","6584","111184311","108429080","126961499","-6510978.5","-2760654.884","2726060","2701830","3399956","-324833","-727625.92","1502761.4","1525811.2","1838754.8","-179521.6","-59601.1712","23.113","30.153","41.153","-12.54","-49.78748","2021-12-07 20:08:16.0"
"2021","09","종교단체","796","5942380","6062043","7541306","-859294.5","-364340.868","187621","185125","238469","-24176","-54154.24","40125","39272","55841","-7431.5","-2467.258","0","0","0","0","0","2021-12-07 20:08:16.0"
"2021","09","소상공인","45935","96526389","100871664","106357193","-7088039.5","-3005328.748","1724474","1892147","2087588","-265393.5","-594481.44","1442928.8","1527996.7","1692189.4","-167164.25","-55498.531","9","7","7","2","7.964","2021-12-07 20:08:16.0"
"2021","09","기업","18666","612588014","616914240","646430742","-19084477","-8091818.248","22369495","23982997","25273496","-2258751.5","-5059603.36","4812374.6","4967421.4","5796673","-569672.6","-189131.3032","0","0","0","0","0","2021-12-07 20:08:16.0"
"2021","09","공동주택관리소","3488","511743556","566340567","517041811","-29947633","-12697796.392","2086091","2465346","2147991","-220577.5","-494093.6","20741608.5","21063037.3","20099014.1","160582.8","53313.4896","0","0","0","0","0","2021-12-07 20:08:16.0"
"2021","09","공공기관","2331","156826142","157448401","168239388","-6017752.5","-2551527.06","2607686","2906187","3184443","-437629","-980288.96","1183001.4","1148587.6","1571434.6","-177009.7","-58767.2204","0","0","0","0","0","2021-12-07 20:08:16.0"
"2021","09","개인","1149785","290606638","324116422","296166856","-19535001","-8282840.424","6602872","8045600","6719049","-779452.5","-1745973.6","15497783.9","15787230.3","15273898","-32780.25","-10883.043","159066.058","177542.858","162233.445","-10822.0935","-22376.03340912","2021-12-07 20:08:16.0"
"2021","08","학교","6542","116070891","111986543","125672024","-2758392.5","-1169558.42","3437499","3157326","3779690","-31009","-69460.16","1763121.2","1807710.2","2203082.2","-242275","-80435.3","0.074","0.052","0.052","0.022","0.006864","2021-12-07 20:11:40.0"
"2021","08","종교단체","787","6991371","6705335","8522547","-622570","-263969.68","205268","188910","242691","-10532.5","-23592.8","42113","47211","67893","-15439","-5125.748","0","0","0","0","0","2021-12-07 20:11:40.0"
"2021","08","소상공인","44942","115459088","105158638","118637511","3561013.5","1509869.724","1793622","2014946","2141827","-284764.5","-637872.48","1589771","1718709.8","1880905.8","-210036.8","-69732.2176","7","4","4","3","11.946","2021-12-07 20:11:40.0"
"2021","08","기업","18472","709388225","700078191","751143783","-16222762","-6878451.088","24983674","21599570","24946334","1710722","3832017.28","4922056.1","5044057.3","5920171.7","-560058.4","-185939.3888","0","0","0","0","0","2021-12-07 20:11:40.0"
"2021","08","공동주택관리소","3468","693798102","575368885","618870187","96678566","40991711.984","2334370","2378263","2250489","19994","44786.56","21034522.2","21042223.7","20723087","151866.85","50419.7942","0","0","0","0","0","2021-12-07 20:11:40.0"
"2021","08","공공기관","2320","180841654","173502385","190714335","-1266706","-537083.344","3219923","2922426","3519779","-1179.5","-2642.08","838717.4","803584.6","1200383","-163266.4","-54204.4448","0","0","0","0","0","2021-12-07 20:11:40.0"
"2021","08","개인","1143697","409719040","333743089","363926610","60884190.5","25814896.772","10205066","10370453","8986574","526552.5","1179477.6","15737994.8","16041707.014","15828909.588","-197313.501","-65508.082332","127607.838","133071.51","131910.024","-4882.929","-18334.793044","2021-12-07 20:11:40.0"
"2021","07","학교","6534","119912136","109930472","122756388","3568706","1513131.344","3411168","3049270","3802587","-14760.5","-33063.52","1753132.8","1589590.4","2211749.8","-147537.3","-48982.3836","2","2","2","0","0","2021-10-01 17:14:23.0"
"2021","07","종교단체","777","6132640","5948701","7073507","-378464","-160468.736","165823","162527","202462","-16671.5","-37344.16","48544","35606","53843","3819.5","1268.074","0","0","0","0","0","2021-10-01 17:14:23.0"
"2021","07","소상공인","44677","100902678","98046123","100349327","1704953","722900.072","1868807","1947891","2090309","-150293","-336656.32","1426346.8","1511775.9","1678492.1","-168787.2","-56037.3504","1","1","1","0","0","2021-10-01 17:14:23.0"
"2021","07","기업","18448","702398597","661630603","703661560","19752515.5","8375066.572","20396344","18456376","20064770","1135771","2544127.04","4408245.6","4560774.4","5183588.4","-463935.8","-154026.6856","0","0","0","0","0","2021-10-01 17:14:23.0"
"2021","07","공동주택관리소","3464","570328587","488377496","481621358","85329160","36179563.84","2629708","2520478","2542901","98018.5","219561.44","20079848.9","21087660.2","19904806.6","-416384.5","-138239.654","0","0","0","0","0","2021-10-01 17:14:23.0"
"2021","07","공공기관","2320","168969760","158874111","172026233","3519588","1492305.312","2775019","2734745","3079102","-131904.5","-295466.08","1009333.2","1068050.2","1386584.6","-217984.2","-72370.7544","0","0","0","0","0","2021-10-01 17:14:23.0"
"2021","07","개인","1140425","334733756","278797841","275610640","57529515.5","24392514.572","9631171","8984475","8878065","699901","1567778.24","16619105.064","15705256.3","15417560.1","1057696.864","351155.358848","5529269.058","5525959.167","5532850.477","-135.764","5154.177124","2021-10-01 17:14:23.0"
"2021","06","학교","6543","101500786","96456063","108155412","-804951.5","-341299.436","2717704","2564277","3225892","-177380.5","-397332.32","1853587","1474941.6","2228589.8","1821.3","604.6716","101.106","104.141","113.151","-7.54","-29.87748","2021-09-28 19:21:51.0"
"2021","06","종교단체","779","5082821","5258227","6026042","-559313.5","-237148.924","144193","132143","158879","-1318","-2952.32","39556","34821","60121","-7915","-2627.78","0","0","0","0","0","2021-09-28 19:21:51.0"
"2021","06","소상공인","44572","83730348","87437219","86848703","-3412613","-1446947.912","2023988","2091912","2217753","-130844.5","-293091.68","1486340.8","1507118.5","1700636","-117536.45","-39022.1014","9","9","9","0","0","2021-09-28 19:21:51.0"
"2021","06","기업","18473","603646545","611814373","611736526","-8128904.5","-3446655.508","18014037","15799319","16705924","1761415.5","3945570.72","4230109.6","4158417","5201690","-449943.9","-149381.3748","0","0","0","0","0","2021-09-28 19:21:51.0"
"2021","06","공동주택관리소","3466","455542647","469070873","433783641","4115390","1744925.36","3684577","3396346","3262500","355154","795544.96","20510450.6","20978928.3","20157895.4","-57961.25","-19243.135","0","0","0","0","0","2021-09-28 19:21:51.0"
"2021","06","공공기관","2323","141628856","143996198","147229617","-3984051.5","-1689237.836","2087766","2045580","2414901","-142474.5","-319142.88","693363.4","681862.6","1072093.4","-183614.6","-60960.0472","0","0","0","0","0","2021-09-28 19:21:51.0"
"2021","06","개인","1137270","254958704","265933652","243285026","349365","148130.76","18898880","18319968","15974210","1751791","3924011.84","15174790.6","15653137.151","15053619.251","-178587.601","-59291.083532","396903.273","378660.038","343730.475","35708.0165","130684.65855512","2021-09-28 19:21:51.0"
"2021","05","학교","6315","88131551","80603054","97306533","-823242.5","-349054.82","1925704","1606479","2785805","-270438","-605781.12","1670351.6","1245648.8","2127442.8","-16194.2","-5376.4744","1847.692","2190.246","1305.677","99.7305","713.416766","2021-08-01 04:13:23.0"
"2021","05","종교단체","774","4621166","4544455","5418966","-360544.5","-152870.868","169910","152682","221680","-17271","-38687.04","33027","30821","49908","-7337.5","-2436.05","0","0","0","0","0","2021-08-01 04:13:23.0"
"2021","05","소상공인","44006","70806321","72025936","75878475","-3145884.5","-1333855.028","1815402","2001128","2225543","-297933.5","-667371.04","1262964.1","1289168.8","1461716.8","-112478.7","-37342.9284","281.03","122.03","55.03","192.5","248.91556","2021-08-01 04:13:23.0"
"2021","05","기업","18239","525895261","522612077","569465418","-20143486.5","-8540838.276","10848838","13561877","14842834","-3353517.5","-7511879.2","3792246.8","3579243","4496219.8","-245484.6","-81500.8872","0","0","0","0","0","2021-08-01 04:13:23.0"
"2021","05","공동주택관리소","3441","429192930","435702050","418650997","2016406.5","854956.356","4146935","4890346","4645416","-620946","-1390919.04","19467609.8","20269167.3","19074988.2","-204467.95","-67883.3594","0","0","0","0","0","2021-08-01 04:13:23.0"
"2021","05","공공기관","2302","125928084","126054300","135082918","-4640525","-1967582.6","1821817","1934294","2506034","-398347","-892297.28","968948.6","984474","1271243.6","-158910.2","-52758.1864","0","0","0","0","0","2021-08-01 04:13:23.0"
"2021","05","개인","1124559","241741576","246564010","235743200","587971","249299.704","24638403","28646370","27067231","-3218397.5","-7209210.4","14312460.916","15239644.4","14347963.8","-481343.184","-159805.937088","2246730.037","3873141.267","2646117.322","-1012899.2575","208971.1983182","2021-08-01 04:13:23.0"
"2021","04","학교","6503","103486960","90700122","119763793","-1744997.5","-739878.94","3788675","3308414","5016435","-373749.5","-837198.88","1626979.4","1426817.4","1872774.2","-22816.4","-7575.0448","5880.347","10401.076","8681.804","-3661.093","-5080.611338","2021-07-01 04:11:25.0"
"2021","04","종교단체","777","5145504","4685969","6216082","-305521.5","-129541.116","321438","286898","386940","-15481","-34677.44","34771","33531","51991","-7990","-2652.68","0","0","0","0","0","2021-07-01 04:11:25.0"
"2021","04","소상공인","43995","72937720","74235131","79828357","-4094024","-1735866.176","2509436","2644836","3117020","-371492","-832142.08","1373934.1","1437609.4","1519903.5","-104822.35","-34801.0202","832.21","743.32","730.31","95.395","-537.530844","2021-07-01 04:11:25.0"
"2021","04","기업","18412","504830610","485873769","527552790","-1882669.5","-798251.868","27538211","29623507","33074592","-3810838.5","-8536278.24","3779789.1","3868065.2","4578532.4","-443509.7","-147245.2204","0","0","0","0","0","2021-07-01 04:11:25.0"
"2021","04","공동주택관리소","3442","445838296","456776330","443368132","-4233935","-1795188.44","9031286","9584119","9708490","-615018.5","-1377641.44","19736604.3","20690602.2","19191674.7","-204534.15","-67905.3378","0","0","0","0","0","2021-07-01 04:11:25.0"
"2021","04","공공기관","2323","119600241","119053490","131109031","-5481019.5","-2323952.268","2800875","3204471","3802043","-702382","-1573335.68","609717.6","718312.2","950326.6","-224601.8","-74567.7976","0","0","0","0","0","2021-07-01 04:11:25.0"
"2021","04","개인","1129885","248131327","256656454","247230676","-3812238","-1616388.912","43591034","48669613","49457649","-5472597","-12258617.28","14570687.2","15125832.82","14440734.166","-212596.293","-70581.969276","5220678.501","8100481.788","7478241.65","-2568683.218","-3403213.18925172","2021-07-01 04:11:25.0"
"2021","03","학교","6509","121236238","109589996","123475589","4703445.5","1994260.892","5738456","5551418","6309881","-192193.5","-430513.44","1318728.4","1375145.2","1454208.2","-95948.3","-31854.8356","13537.874","16348.243","14856.734","-2064.6145","-3202.139452","2021-06-01 04:11:17.0"
"2021","03","종교단체","775","5883669","5800110","6627349","-330060.5","-139945.652","514600","480701","585247","-18374","-41157.76","30726","41067","46120","-12867.5","-4272.01","0","0","0","0","0","2021-06-01 04:11:17.0"
"2021","03","소상공인","43794","75580419","81124626","80555710","-5259749","-2230133.576","3133864","3320133","3705384","-378894.5","-848723.68","1253839.2","1430150.2","1432981.4","-177726.6","-59005.2312","1835.65","1382.55","1299.71","494.52","-788.2137","2021-06-01 04:11:17.0"
"2021","03","기업","18417","522016732","526368365","535301788","-8818344.5","-3738978.068","44829627","42891924","45165967","800681.5","1793526.56","3514637","4095454","4329801","-697990.5","-231732.846","0","0","0","0","0","2021-06-01 04:11:17.0"
"2021","03","공동주택관리소","3434","440042641","459599270","429784783","-4649385.5","-1971339.452","13176346","13081990","13344113","-36705.5","-82220.32","19514967.3","19375471.7","18546716.4","553873.25","183885.919","0","0","0","0","0","2021-06-01 04:11:17.0"
"2021","03","공공기관","2323","122322719","127722224","129845565","-6461175.5","-2739538.412","4293834","4375788","7130735","-1459427.5","-3269117.6","995270.2","1149170.4","1326729.2","-242679.6","-80569.6272","0","0","0","0","0","2021-06-01 04:11:17.0"
"2021","03","개인","1125979","243868926","256419223","238391959","-3536665","-1499545.96","67363697","64810520","65799389.443","2058742.2785","4611582.70384","14263783.7","14432181.7","13861300.2","117042.75","38858.193","12528828.427","14235443.378","13647741.375","-1412763.9495","-1480061.72352456","2021-06-01 04:11:17.0"
